Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 7:00,2019,12,12,7:00,-9.5,,-15.6,,61,,28,,17,,,,103.16,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 8:00,2019,12,12,8:00,-9.3,,-15.9,,59,,27,,13,,,,103.28,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 9:00,2019,12,12,9:00,999,,-15.7,,58,,26,,11,,,,103.4,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 10:00,2019,12,12,10:00,-8.1,,-16.2,,52,,26,,15,,,,103.49,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 11:00,2019,12,12,11:00,-7,,-15.3,,52,,25,,15,,,,103.46,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 12:00,2019,12,12,12:00,-6.2,,-15.2,,49,,24,,14,,,,103.38,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 13:00,2019,12,12,13:00,-5.7,,-15.1,,48,,24,,14,,,,103.35,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 14:00,2019,12,12,14:00,-5.1,,-13.4,,52,,25,,10,,,,103.29,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 15:00,2019,12,12,15:00,-4.7,,NoData,,53,,22,,10,,,,103.28,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 16:00,2019,12,12,16:00,-5.5,,-12.2,,59,,17,,6,,,,103.25,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 17:00,2019,12,12,17:00,-4.9,,-11.2,,61,,16,,9,,,,103.26,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 18:00,2019,12,12,18:00,-4.8,,-11.7,,58,,15,,18,,,,103.22,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 19:00,2019,12,12,19:00,-4.9,,-10.7,,64,,15,,15,,,,103.17,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 20:00,2019,12,12,20:00,-5.1,,-10.7,,65,,14,,14,,,,103.07,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 21:00,2019,12,12,21:00,-5.6,,-10.5,,68,,14,,15,,,,102.97,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 22:00,2019,12,12,22:00,-5,,-10,,68,,13,,14,,,,NoData,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-12 23:00,2019,12,12,23:00,-4.4,,-9.8,,66,,13,,15,,,,102.78,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 0:00,2019,12,13,0:00,-3.7,,-8.4,,70,,14,,13,,,,102.69,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 1:00,2019,12,13,1:00,-3,,-8.3,,67,,14,,17,,,,102.59,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 2:00,2019,12,13,2:00,-3,,999,,64,,14,,18,,,,102.51,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 3:00,2019,12,13,3:00,-2.6,,-8.1,,66,,14,,15,,,,102.44,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 4:00,2019,12,13,4:00,-2.6,,-9,,61,,15,,9,,,,102.38,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 5:00,2019,12,13,5:00,-2.3,,-8.5,,63,,15,,11,,,,102.34,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 6:00,2019,12,13,6:00,NoData,,-8.3,,66,,14,,9,,,,102.33,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 7:00,2019,12,13,7:00,-3.1,,-8.8,,65,,14,,18,,,,102.3,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 8:00,2019,12,13,8:00,-2.5,,-9,,61,,15,,19,,,,102.29,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 9:00,2019,12,13,9:00,-2,,-9,,58,,15,,19,,,,102.25,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 10:00,2019,12,13,10:00,-0.3,,-8.6,,54,,15,,22,,,,102.25,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 11:00,2019,12,13,11:00,1.5,,-7.7,,51,,15,,13,,,,102.22,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 12:00,2019,12,13,12:00,2.9,,-6.6,,50,,15,,17,,,,102.1,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 13:00,2019,12,13,13:00,3.6,,-5.3,,52,,14,,15,,,,102.01,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 14:00,2019,12,13,14:00,3.9,,-3.7,,57,,14,,18,,,,101.9,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 15:00,2019,12,13,15:00,3,,-2.2,,69,,14,,13,,,,101.89,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 16:00,2019,12,13,16:00,2.9,,-1.8,,71,,13,,12,,,,101.85,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 17:00,2019,12,13,17:00,2,,-1.5,,78,,13,,15,,,,101.8,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 18:00,2019,12,13,18:00,1.7,,-0.9,,83,,13,,15,,,,101.76,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 19:00,2019,12,13,19:00,2.5,,-0.2,,82,,14,,13,,,,101.68,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 20:00,2019,12,13,20:00,2.6,,0.1,,83,,11,,10,,,,101.61,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 21:00,2019,12,13,21:00,2.7,,1.2,,90,,12,,14,,,,101.53,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 22:00,2019,12,13,22:00,2.6,,1.8,,94,,11,,15,,,,101.46,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-13 23:00,2019,12,13,23:00,2.6,,2.1,,96,,11,,14,,,,101.38,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 0:00,2019,12,14,0:00,2.9,,2.4,,97,,9,,11,,,,101.27,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 1:00,2019,12,14,1:00,2.9,,2.4,,96,,4,,10,,,,101.17,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 2:00,2019,12,14,2:00,2.9,,2.4,,97,,3,,13,,,,101.05,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 3:00,2019,12,14,3:00,2.2,,1.7,,96,,4,,13,,,,100.94,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 4:00,2019,12,14,4:00,1.6,,1.2,,97,,4,,15,,,,100.999,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 5:00,2019,12,14,5:00,1.3,,0.9,,97,,3,,18,,,,100.62,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 6:00,2019,12,14,6:00,1.4,,1,,97,,4,,19,,,,100.47,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 7:00,2019,12,14,7:00,1.6,,1.2,,97,,3,,20,,,,100.3,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 8:00,2019,12,14,8:00,1.9,,1.5,,97,,3,,18,,,,100.15,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 9:00,2019,12,14,9:00,2.3,,1.9,,98,,3,,21,,,,99.93,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 10:00,2019,12,14,10:00,2.6,,2.1,,97,,3,,19,,,,99.77,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 11:00,2019,12,14,11:00,2.5,,1.9,,96,,3,,21,,,,99.48,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 12:00,2019,12,14,12:00,3,,2.3,,96,,3,,23,,,,99.2,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 13:00,2019,12,14,13:00,3.3,,2.5,,94,,3,,25,,,,98.99,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 14:00,2019,12,14,14:00,3.2,,2.5,,95,,3,,22,,,,98.72,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 15:00,2019,12,14,15:00,3,,2.4,,96,,3,,21,,,,98.64,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 16:00,2019,12,14,16:00,2.9,,2.4,,96,,3,,22,,,,98.41,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 17:00,2019,12,14,17:00,3.1,,2.6,,97,,3,,18,,,,98.27,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 18:00,2019,12,14,18:00,NoData,,2.5,,98,,3,,25,,,,98.07,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 19:00,2019,12,14,19:00,2.9,,2.5,,97,,3,,19,,,,97.85,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 20:00,2019,12,14,20:00,3.1,,2.6,,97,,2,,17,,,,97.65,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 21:00,2019,12,14,21:00,2.6,,2.2,,97,,1,,12,,,,97.53,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 22:00,2019,12,14,22:00,2.5,,2.3,,98,,24,,17,,,,97.63,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-14 23:00,2019,12,14,23:00,2.5,,1.9,,96,,22,,25,,,,97.64,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 0:00,2019,12,15,0:00,1.4,,0.4,,93,,23,,32,,,,97.65,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 1:00,2019,12,15,1:00,0.9,,0.2,,95,,23,,30,,,,97.69,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 2:00,2019,12,15,2:00,0.9,,0,,93,,24,,27,,,,97.87,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 3:00,2019,12,15,3:00,0.8,,-0.6,,90,,25,,34,,,,98.02,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 4:00,2019,12,15,4:00,0.8,,-1.6,,84,,26,,34,,,,98.25,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 5:00,2019,12,15,5:00,0.9,,-1.4,,85,,26,,32,,,,98.4,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 6:00,2019,12,15,6:00,1.1,,-1.9,,80,,26,,38,,,,98.62,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 7:00,2019,12,15,7:00,0.4,,-2.4,,82,,26,,31,,,,98.88,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 8:00,2019,12,15,8:00,-0.6,,-3.5,,81,,26,,35,,,,99.07,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 9:00,2019,12,15,9:00,-2,,-5.4,,77,,28,,36,,,,99.23,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 10:00,2019,12,15,10:00,-2.3,,-5.7,,78,,27,,32,,,,99.47,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 11:00,2019,12,15,11:00,-3,,-6.4,,78,,27,,31,,,,99.57,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 12:00,2019,12,15,12:00,-4,,-8.6,,71,,28,,36,,,,99.68,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 13:00,2019,12,15,13:00,-3.8,,-8.2,,71,,28,,25,,,,99.999,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 14:00,2019,12,15,14:00,-4.5,,-9.2,,70,,28,,27,,,,99.97,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 15:00,2019,12,15,15:00,-5.3,,-10.3,,68,,28,,33,,,,100.19,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 16:00,2019,12,15,16:00,-5.8,,-11.4,,65,,28,,31,,,,100.42,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 17:00,2019,12,15,17:00,-6.3,,-11.7,,65,,27,,31,,,,100.65,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 18:00,2019,12,15,18:00,-6.6,,-11.9,,66,,27,,29,,,,100.85,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 19:00,2019,12,15,19:00,-6.8,,-12.9,,62,,27,,30,,,,101.02,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 20:00,2019,12,15,20:00,-7.5,,-13.1,,64,,27,,39,,,,101.11,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 21:00,2019,12,15,21:00,-7.9,,-13,,67,,28,,29,,,,101.21,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 22:00,2019,12,15,22:00,-8.3,,-14.1,,63,,28,,27,,,,101.3,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-15 23:00,2019,12,15,23:00,-8.7,,-14.8,,62,,27,,31,,,,101.46,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 0:00,2019,12,16,0:00,-9.3,,-15.2,,62,,28,,28,,,,101.52,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 1:00,2019,12,16,1:00,-9.7,,-15.3,,64,,28,,29,,,,101.59,,,,-19,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 2:00,2019,12,16,2:00,-9.7,,-14.6,,67,,28,,25,,,,101.71,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 3:00,2019,12,16,3:00,-10,,-14.6,,69,,27,,21,,,,101.8,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 4:00,2019,12,16,4:00,-10.3,,-14.6,,70,,27,,16,,,,101.82,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 5:00,2019,12,16,5:00,-10.8,,-15.1,,70,,25,,11,,,,101.86,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 6:00,2019,12,16,6:00,-11.1,,-15.3,,71,,25,,13,,,,101.89,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 7:00,2019,12,16,7:00,-11.2,,-15.5,,71,,25,,12,,,,101.96,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 8:00,2019,12,16,8:00,-11.2,,-15.6,,69,,25,,13,,,,102.03,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 9:00,2019,12,16,9:00,-10.4,,-14.9,,70,,26,,11,,,,102.1,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 10:00,2019,12,16,10:00,-8.8,,-15.4,,59,,26,,15,,,,102.14,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 11:00,2019,12,16,11:00,-7.9,,-15.4,,55,,26,,13,,,,102.09,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 12:00,2019,12,16,12:00,-6.5,,-14.1,,55,,24,,14,,,,102.06,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 13:00,2019,12,16,13:00,-6.2,,-13.7,,55,,24,,13,,,,101.99,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 14:00,2019,12,16,14:00,-6,,-13,,58,,24,,13,,,,101.95,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 15:00,2019,12,16,15:00,-5.8,,-12.9,,57,,25,,13,,,,101.95,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 16:00,2019,12,16,16:00,-5.6,,-12.2,,60,,23,,8,,,,101.97,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 17:00,2019,12,16,17:00,-4.7,,-10.9,,62,,22,,13,,,,101.9,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 18:00,2019,12,16,18:00,-4.2,,-10.7,,60,,24,,9,,,,101.89,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 19:00,2019,12,16,19:00,-3.9,,-10.3,,61,,20,,10,,,,101.85,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 20:00,2019,12,16,20:00,-5.1,,-9.8,,70,,36,,4,,,,101.8,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 21:00,2019,12,16,21:00,-5.1,,-9.9,,69,,0,,1,,,,101.999,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 22:00,2019,12,16,22:00,-4.9,,999,,73,,0,,1,,,,101.69,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-16 23:00,2019,12,16,23:00,-3.9,,-8.5,,70,,17,,9,,,,101.65,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 0:00,2019,12,17,0:00,-3.8,,-8.5,,70,,19,,2,,,,101.62,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 1:00,2019,12,17,1:00,-3.9,,-8.3,,71,,20,,1,,,,101.57,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 2:00,2019,12,17,2:00,-3.7,,-7.5,,75,,17,,4,,,,101.54,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 3:00,2019,12,17,3:00,NoData,,-6.8,,999,,18,,8,,,,101.51,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 4:00,2019,12,17,4:00,NoData,,-6.7,,999,,17,,7,,,,101.46,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 5:00,2019,12,17,5:00,-3.1,,-6.8,,75,,13,,5,,,,101.38,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 6:00,2019,12,17,6:00,-2.9,,-6.3,,77,,14,,6,,,,101.31,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 7:00,2019,12,17,7:00,-3,,-6.3,,78,,14,,12,,,,101.23,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 8:00,2019,12,17,8:00,-3.1,,-7,,999,,14,,9,,,,101.18,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 9:00,2019,12,17,9:00,-2.7,,-7.4,,70,,14,,9,,,,101.07,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 10:00,2019,12,17,10:00,-2.4,,-7.5,,68,,13,,6,,,,101.03,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 11:00,2019,12,17,11:00,-1.8,,-7.4,,66,,13,,9,,,,100.88,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 12:00,2019,12,17,12:00,-1.4,,-7.7,,62,,18,,3,,,,100.82,,,,-2,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 13:00,2019,12,17,13:00,-1.4,,-7.1,,65,,14,,7,,,,100.7,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 14:00,2019,12,17,14:00,-2.2,,-5.5,,78,,15,,11,,,,100.65,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 15:00,2019,12,17,15:00,-2.3,,-5,,82,,10,,3,,,,100.63,,,,-3,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 16:00,2019,12,17,16:00,-2.5,,-4.3,,87,,4,,6,,,,100.6,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 17:00,2019,12,17,17:00,-2.6,,-4.1,,90,,4,,10,,,,100.57,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 18:00,2019,12,17,18:00,-2.7,,-4.1,,90,,3,,7,,,,-100.56,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 19:00,2019,12,17,19:00,NoData,,-3.8,,93,,2,,8,,,,-100.56,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 20:00,2019,12,17,20:00,-3.1,,-4,,93,,1,,10,,,,100.53,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 21:00,2019,12,17,21:00,-3.6,,-4.7,,93,,36,,6,,,,100.5,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 22:00,2019,12,17,22:00,-3.7,,-4.7,,93,,36,,5,,,,100.45,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-17 23:00,2019,12,17,23:00,-3.9,,-4.9,,92,,1,,6,,,,100.44,,,,-7,,NA
